state_abbr,county_name,Democrat,Republican,Bachelors,Earnings,White,Population,Age
NM,Harding County,0,1,0,1,0,0,0
NM,Hidalgo County,0,1,0,0,0,0,0
NM,Lea County,0,1,0,0,0,0,1
NM,Lincoln County,0,1,1,0,0,0,0
NM,Los Alamos County,1,0,1,1,0,0,0
NM,Luna County,0,1,0,0,0,0,0
NM,McKinley County,1,0,0,0,0,0,1
NM,Mora County,1,0,0,0,0,0,0
NM,Otero County,0,1,0,0,0,0,1
NM,Quay County,0,1,0,0,0,0,0
NM,Rio Arriba County,1,0,0,0,0,0,0
NM,Roosevelt County,0,1,1,0,0,0,1
NM,Sandoval County,1,0,1,1,0,0,0
NM,San Juan County,0,1,0,1,0,0,1
NM,San Miguel County,1,0,1,0,0,0,0
NM,Santa Fe County,1,0,1,0,0,0,0
NM,Sierra County,0,1,0,0,0,0,0
NM,Socorro County,1,0,1,0,0,0,1
NM,Taos County,1,0,1,0,0,0,0
NM,Torrance County,0,1,0,0,0,0,0
NM,Union County,0,1,0,0,0,0,0
NM,Valencia County,0,1,0,0,0,0,1
NY,Albany County,1,0,1,1,0,1,0
NY,Allegany County,0,1,0,0,1,0,0
NY,Bronx County,1,0,0,0,0,1,1
NY,Broome County,0,1,1,0,1,0,0
NY,Cattaraugus County,0,1,0,0,1,0,0
NY,Cayuga County,0,1,0,1,1,0,0
NY,Chautauqua County,0,1,1,0,1,0,0
NY,Chemung County,0,1,1,0,1,0,0
NY,Chenango County,0,1,0,0,1,0,0
NY,Clinton County,1,0,1,0,1,0,0
NY,Columbia County,1,0,1,1,1,0,0
NY,Cortland County,0,1,1,0,1,0,1
NY,Delaware County,0,1,0,0,1,0,0
NY,Dutchess County,0,1,1,1,0,1,0
NY,Erie County,1,0,1,1,0,1,0
NY,Essex County,0,1,1,1,1,0,0
NY,Franklin County,0,1,0,0,1,0,0
NY,Fulton County,0,1,0,0,1,0,0
NY,Genesee County,0,1,1,1,1,0,0
NY,Greene County,0,1,0,1,1,0,0
NY,Hamilton County,0,1,1,1,1,0,0
NY,Herkimer County,0,1,0,0,1,0,0
NY,Jefferson County,0,1,1,0,1,0,1
NY,Kings County,1,0,1,1,0,1,1
NY,Lewis County,0,1,0,0,1,0,0
NY,Livingston County,0,1,1,0,1,0,0
NY,Madison County,0,1,1,0,1,0,0
NY,Monroe County,1,0,1,1,0,1,0
NY,Montgomery County,0,1,0,1,1,0,0
NY,Nassau County,1,0,1,1,0,1,0
NY,New York County,1,0,1,1,0,1,1
NY,Niagara County,0,1,0,1,1,0,0
NY,Oneida County,0,1,1,1,1,1,0
NY,Onondaga County,1,0,1,1,1,1,0
NY,Ontario County,0,1,1,1,1,0,0
NY,Orange County,0,1,1,1,0,1,1
NY,Orleans County,0,1,0,0,1,0,0
NY,Oswego County,0,1,0,0,1,0,0
NY,Otsego County,0,1,1,0,1,0,0
NY,Putnam County,0,1,1,1,1,0,0
NY,Queens County,1,0,1,1,0,1,0
NY,Rensselaer County,0,1,1,1,1,0,0
NY,Richmond County,0,1,1,1,0,1,0
NY,Rockland County,1,0,1,1,0,1,1
NY,St. Lawrence County,0,1,0,0,1,0,1
NY,Saratoga County,0,1,1,1,1,0,0
NY,Schenectady County,1,0,1,1,0,0,0
NY,Schoharie County,0,1,1,0,1,0,0
NY,Schuyler County,0,1,0,0,1,0,0
NY,Seneca County,0,1,0,0,1,0,0
NY,Steuben County,0,1,0,0,1,0,0
NY,Suffolk County,0,1,1,1,0,1,0
NY,Sullivan County,0,1,1,1,0,0,0
NY,Tioga County,0,1,1,1,1,0,0
NY,Tompkins County,1,0,1,0,1,0,1
NY,Ulster County,1,0,1,1,1,0,0
NY,Warren County,0,1,1,1,1,0,0
NY,Washington County,0,1,0,0,1,0,0
NY,Wayne County,0,1,1,1,1,0,0
NY,Westchester County,1,0,1,1,0,1,0
NY,Wyoming County,0,1,0,1,1,0,0
NY,Yates County,0,1,1,0,1,0,0
NC,Alamance County,0,1,1,0,0,0,0
NC,Alexander County,0,1,0,0,1,0,0
NC,Alleghany County,0,1,0,0,1,0,0
NC,Anson County,1,0,0,0,0,0,0
NC,Ashe County,0,1,0,0,1,0,0
NC,Avery County,0,1,1,0,1,0,0
NC,Beaufort County,0,1,0,0,0,0,0
NC,Bertie County,1,0,0,0,0,0,0
NC,Bladen County,0,1,0,0,0,0,0
NC,Brunswick County,0,1,1,0,1,0,0
NC,Buncombe County,1,0,1,0,1,1,0
NC,Burke County,0,1,0,0,1,0,0
NC,Cabarrus County,0,1,1,1,0,0,1
NC,Caldwell County,0,1,0,0,1,0,0
NC,Camden County,0,1,0,1,1,0,0
NC,Carteret County,0,1,1,0,1,0,0
NC,Caswell County,0,1,0,0,0,0,0
NC,Catawba County,0,1,0,0,0,0,0
NC,Chatham County,1,0,1,1,0,0,0
NC,Cherokee County,0,1,0,0,1,0,0
NC,Chowan County,0,1,0,0,0,0,0
NC,Clay County,0,1,0,0,1,0,0
NC,Cleveland County,0,1,0,0,0,0,0
NC,Columbus County,0,1,0,0,0,0,0
NC,Craven County,0,1,1,0,0,0,1
NC,Cumberland County,1,0,1,0,0,1,1
NC,Currituck County,0,1,0,1,1,0,0
NC,Dare County,0,1,1,1,1,0,0
NC,Davidson County,0,1,0,1,1,0,0
NC,Davie County,0,1,1,1,1,0,0
NC,Duplin County,0,1,0,0,0,0,0
NC,Durham County,1,0,1,1,0,1,1
NC,Edgecombe County,1,0,0,0,0,0,0
NC,Forsyth County,1,0,1,1,0,1,0
NC,Franklin County,0,1,0,1,0,0,0
NC,Gaston County,0,1,0,1,0,0,0
NC,Gates County,0,1,0,1,0,0,0
NC,Graham County,0,1,0,0,1,0,0
NC,Granville County,0,1,0,1,0,0,0
NC,Greene County,0,1,0,0,0,0,0
NC,Guilford County,1,0,1,1,0,1,1
NC,Halifax County,1,0,0,0,0,0,0
NC,Harnett County,0,1,0,0,0,0,1
NC,Haywood County,0,1,1,0,1,0,0
NC,Henderson County,0,1,1,0,1,0,0
NC,Hertford County,1,0,0,0,0,0,0
NC,Hoke County,1,0,0,0,0,0,1
NC,Hyde County,0,1,0,0,0,0,0
NC,Iredell County,0,1,1,1,0,0,0
NC,Jackson County,0,1,1,0,1,0,1
NC,Johnston County,0,1,0,1,0,0,1
NC,Jones County,0,1,0,0,0,0,0
NC,Lee County,0,1,0,0,0,0,0
NC,Lenoir County,0,1,0,0,0,0,0
NC,Lincoln County,0,1,0,1,1,0,0
NC,McDowell County,0,1,0,0,1,0,0
NC,Macon County,0,1,0,0,1,0,0
NC,Madison County,0,1,0,0,1,0,0
NC,Martin County,0,1,0,0,0,0,0
NC,Mecklenburg County,1,0,1,1,0,1,1
NC,Mitchell County,0,1,0,0,1,0,0
NC,Montgomery County,0,1,0,0,0,0,0
NC,Moore County,0,1,1,0,0,0,0
NC,Nash County,0,1,0,1,0,0,0
NC,New Hanover County,0,1,1,0,0,0,0
NC,Northampton County,1,0,0,0,0,0,0
NC,Onslow County,0,1,0,0,0,0,1
NC,Orange County,1,0,1,0,0,0,1
NC,Pamlico County,0,1,0,0,0,0,0
NC,Pasquotank County,1,0,0,0,0,0,1
NC,Pender County,0,1,0,0,0,0,0
NC,Perquimans County,0,1,0,0,0,0,0
NC,Person County,0,1,0,1,0,0,0
NC,Pitt County,1,0,1,0,0,0,1
NC,Polk County,0,1,1,0,1,0,0
NC,Randolph County,0,1,0,0,1,0,0
NC,Richmond County,0,1,0,0,0,0,0
NC,Robeson County,0,1,0,0,0,0,1
NC,Rockingham County,0,1,0,0,0,0,0
NC,Rowan County,0,1,0,0,0,0,0
NC,Rutherford County,0,1,0,0,1,0,0
NC,Sampson County,0,1,0,0,0,0,0
NC,Scotland County,1,0,0,0,0,0,0
NC,Stanly County,0,1,0,1,1,0,0
NC,Stokes County,0,1,0,0,1,0,0
NC,Surry County,0,1,0,0,1,0,0
NC,Swain County,0,1,0,0,0,0,0
NC,Transylvania County,0,1,1,0,1,0,0
NC,Tyrrell County,0,1,0,0,0,0,0
NC,Union County,0,1,1,1,0,0,1
NC,Vance County,1,0,0,0,0,0,0
NC,Wake County,1,0,1,1,0,1,1
NC,Warren County,1,0,0,0,0,0,0
NC,Washington County,1,0,0,0,0,0,0
NC,Watauga County,1,0,1,0,1,0,1
NC,Wayne County,0,1,0,0,0,0,1
NC,Wilkes County,0,1,0,0,1,0,0
NC,Wilson County,1,0,0,0,0,0,0
NC,Yadkin County,0,1,0,0,1,0,0
NC,Yancey County,0,1,0,0,1,0,0
ND,Adams County,0,1,0,0,1,0,0
ND,Barnes County,0,1,1,0,1,0,0
ND,Benson County,0,1,0,0,0,0,1
ND,Billings County,0,1,0,0,1,0,0
ND,Bottineau County,0,1,1,0,1,0,0
ND,Bowman County,0,1,0,0,1,0,0
ND,Burke County,0,1,0,1,1,0,0
ND,Burleigh County,0,1,1,1,1,0,0
ND,Cass County,0,1,1,0,1,0,1
ND,Cavalier County,0,1,0,0,1,0,0
ND,Dickey County,0,1,0,0,1,0,0
ND,Divide County,0,1,0,0,1,0,0
ND,Dunn County,0,1,0,0,1,0,0
ND,Eddy County,0,1,0,0,1,0,0
ND,Emmons County,0,1,0,0,1,0,0
ND,Foster County,0,1,0,0,1,0,0
ND,Golden Valley County,0,1,0,0,1,0,0
ND,Grand Forks County,0,1,1,0,1,0,1
ND,Grant County,0,1,0,0,1,0,0
ND,Griggs County,0,1,0,0,1,0,0
ND,Hettinger County,0,1,0,0,1,0,0
ND,Kidder County,0,1,0,0,1,0,0
ND,LaMoure County,0,1,0,0,1,0,0
ND,Logan County,0,1,0,0,1,0,0
ND,McHenry County,0,1,0,0,1,0,0
ND,McIntosh County,0,1,0,0,1,0,0
ND,McKenzie County,0,1,1,1,0,0,0
ND,McLean County,0,1,0,1,1,0,0
ND,Mercer County,0,1,0,1,1,0,0
ND,Morton County,0,1,1,1,1,0,0
ND,Mountrail County,0,1,0,1,0,0,0
ND,Nelson County,0,1,1,0,1,0,0
ND,Oliver County,0,1,0,1,1,0,0
ND,Pembina County,0,1,0,1,1,0,0
ND,Pierce County,0,1,0,0,1,0,0
ND,Ramsey County,0,1,1,0,1,0,0
ND,Ransom County,0,1,0,1,1,0,0
ND,Renville County,0,1,1,0,1,0,0
ND,Richland County,0,1,1,0,1,0,0
ND,Rolette County,1,0,0,0,0,0,1
ND,Sargent County,0,1,0,1,1,0,0
ND,Sheridan County,0,1,0,0,1,0,0
ND,Sioux County,1,0,0,0,0,0,1
ND,Slope County,0,1,1,0,1,0,0
ND,Stark County,0,1,1,0,1,0,0
ND,Steele County,0,1,0,0,1,0,0
ND,Stutsman County,0,1,1,0,1,0,0
ND,Towner County,0,1,1,0,1,0,0
ND,Traill County,0,1,1,1,1,0,0
ND,Walsh County,0,1,0,0,1,0,0
ND,Ward County,0,1,1,0,1,0,1
ND,Wells County,0,1,0,0,1,0,0
ND,Williams County,0,1,0,1,1,0,0
OH,Adams County,0,1,0,0,1,0,0
OH,Allen County,0,1,0,0,1,0,0
OH,Ashland County,0,1,0,0,1,0,0
OH,Ashtabula County,0,1,0,0,1,0,0
OH,Athens County,1,0,1,0,1,0,1
OH,Auglaize County,0,1,0,1,1,0,0
OH,Belmont County,0,1,0,0,1,0,0
OH,Brown County,0,1,0,1,1,0,0
OH,Butler County,0,1,1,1,1,1,1
OH,Carroll County,0,1,0,0,1,0,0
OH,Champaign County,0,1,0,1,1,0,0
OH,Clark County,0,1,0,0,1,0,0
OH,Clermont County,0,1,1,1,1,0,0
OH,Clinton County,0,1,0,0,1,0,0
OH,Columbiana County,0,1,0,0,1,0,0
OH,Coshocton County,0,1,0,0,1,0,0
OH,Crawford County,0,1,0,0,1,0,0
OH,Cuyahoga County,1,0,1,1,0,1,0
OH,Darke County,0,1,0,0,1,0,0
OH,Defiance County,0,1,0,0,1,0,0
OH,Delaware County,0,1,1,1,1,0,1
OH,Erie County,0,1,1,1,1,0,0
OH,Fairfield County,0,1,1,1,1,0,0
OH,Fayette County,0,1,0,0,1,0,0
OH,Franklin County,1,0,1,1,0,1,1
OH,Fulton County,0,1,0,1,1,0,0
OH,Gallia County,0,1,0,0,1,0,0
OH,Geauga County,0,1,1,1,1,0,0
OH,Greene County,0,1,1,1,1,0,1
OH,Guernsey County,0,1,0,0,1,0,0
OH,Hamilton County,1,0,1,1,0,1,1
OH,Hancock County,0,1,1,1,1,0,0
OH,Hardin County,0,1,0,0,1,0,1
OH,Harrison County,0,1,0,0,1,0,0
OH,Henry County,0,1,0,0,1,0,0
OH,Highland County,0,1,0,0,1,0,0
OH,Hocking County,0,1,0,0,1,0,0
OH,Holmes County,0,1,0,0,1,0,1
OH,Huron County,0,1,0,0,1,0,0
OH,Jackson County,0,1,0,0,1,0,0
OH,Jefferson County,0,1,0,0,1,0,0
OH,Knox County,0,1,0,0,1,0,0
OH,Lake County,0,1,1,1,1,1,0
OH,Lawrence County,0,1,0,0,1,0,0
OH,Licking County,0,1,1,1,1,0,0
OH,Logan County,0,1,0,1,1,0,0
OH,Lorain County,0,1,1,1,1,1,0
OH,Lucas County,1,0,1,0,0,1,1
OH,Madison County,0,1,0,1,1,0,0
OH,Mahoning County,1,0,1,0,0,1,0
OH,Marion County,0,1,0,0,1,0,0
OH,Medina County,0,1,1,1,1,0,0
OH,Meigs County,0,1,0,0,1,0,0
OH,Mercer County,0,1,0,1,1,0,0
OH,Miami County,0,1,0,1,1,0,0
OH,Monroe County,0,1,0,0,1,0,0
OH,Montgomery County,0,1,1,1,0,1,0
OH,Morgan County,0,1,0,0,1,0,0
OH,Morrow County,0,1,0,1,1,0,0
OH,Muskingum County,0,1,0,0,1,0,0
OH,Noble County,0,1,0,0,1,0,0
OH,Ottawa County,0,1,0,1,1,0,0
OH,Paulding County,0,1,0,0,1,0,0
OH,Perry County,0,1,0,0,1,0,0
OH,Pickaway County,0,1,0,1,1,0,0
OH,Pike County,0,1,0,0,1,0,0
OH,Portage County,0,1,1,0,1,0,1
OH,Preble County,0,1,0,1,1,0,0
OH,Putnam County,0,1,0,1,1,0,0
OH,Richland County,0,1,0,0,1,0,0
OH,Ross County,0,1,0,0,1,0,0
OH,Sandusky County,0,1,0,1,1,0,0
OH,Scioto County,0,1,0,0,1,0,0
OH,Seneca County,0,1,0,0,1,0,0
OH,Shelby County,0,1,0,1,1,0,0
OH,Stark County,0,1,1,0,1,1,0
OH,Summit County,1,0,1,1,1,1,0
OH,Trumbull County,0,1,0,0,1,0,0
OH,Tuscarawas County,0,1,0,0,1,0,0
OH,Union County,0,1,1,1,1,0,1
OH,Van Wert County,0,1,0,0,1,0,0
OH,Vinton County,0,1,0,0,1,0,0
OH,Warren County,0,1,1,1,1,0,0
OH,Washington County,0,1,0,0,1,0,0
OH,Wayne County,0,1,0,0,1,0,0
OH,Williams County,0,1,0,0,1,0,0
OH,Wood County,0,1,1,0,1,0,1
OH,Wyandot County,0,1,0,1,1,0,0
OK,Adair County,0,1,0,0,0,0,1
OK,Alfalfa County,0,1,0,0,1,0,0
OK,Atoka County,0,1,0,0,0,0,0
OK,Beaver County,0,1,0,0,0,0,0
OK,Beckham County,0,1,0,0,1,0,1
OK,Blaine County,0,1,0,0,0,0,0
OK,Bryan County,0,1,1,0,0,0,1
OK,Caddo County,0,1,0,0,0,0,0
OK,Canadian County,0,1,1,1,1,0,1
OK,Carter County,0,1,0,0,0,0,0
OK,Cherokee County,0,1,1,0,0,0,1
OK,Choctaw County,0,1,0,0,0,0,0
OK,Cimarron County,0,1,0,0,0,0,0
OK,Cleveland County,0,1,1,0,0,1,1
OK,Coal County,0,1,0,0,0,0,0
OK,Comanche County,0,1,0,0,0,0,1
OK,Cotton County,0,1,0,1,0,0,0
OK,Craig County,0,1,0,0,0,0,0
OK,Creek County,0,1,0,0,0,0,0
OK,Custer County,0,1,1,0,0,0,1
OK,Delaware County,0,1,0,0,0,0,0
OK,Dewey County,0,1,0,1,1,0,0
OK,Ellis County,0,1,1,0,1,0,0
OK,Garfield County,0,1,1,0,1,0,0
OK,Garvin County,0,1,0,0,1,0,0
OK,Grady County,0,1,0,0,1,0,0
OK,Grant County,0,1,1,0,1,0,0
OK,Greer County,0,1,0,0,0,0,0
OK,Harmon County,0,1,0,0,0,0,0
OK,Harper County,0,1,0,1,1,0,0
OK,Haskell County,0,1,0,0,0,0,0
OK,Hughes County,0,1,0,0,0,0,0
OK,Jackson County,0,1,1,0,0,0,1
OK,Jefferson County,0,1,0,0,1,0,0
OK,Johnston County,0,1,0,0,0,0,0
OK,Kay County,0,1,0,0,0,0,0
OK,Kingfisher County,0,1,0,0,1,0,0
OK,Kiowa County,0,1,0,0,0,0,0
OK,Latimer County,0,1,0,0,0,0,0
OK,Le Flore County,0,1,0,0,0,0,0
OK,Lincoln County,0,1,0,0,1,0,0
OK,Logan County,0,1,1,0,0,0,0
OK,Love County,0,1,0,0,0,0,0
OK,McClain County,0,1,0,1,1,0,0
OK,McCurtain County,0,1,0,0,0,0,0
OK,McIntosh County,0,1,0,0,0,0,0
OK,Major County,0,1,0,0,1,0,0
OK,Marshall County,0,1,0,0,0,0,0
OK,Mayes County,0,1,0,0,0,0,0
OK,Murray County,0,1,0,0,0,0,0
OK,Muskogee County,0,1,0,0,0,0,0
OK,Noble County,0,1,0,0,1,0,0
OK,Nowata County,0,1,0,0,0,0,0
OK,Okfuskee County,0,1,0,0,0,0,0
OK,Oklahoma County,0,1,1,0,0,1,1
OK,Okmulgee County,0,1,0,0,0,0,0
OK,Osage County,0,1,0,1,0,0,0
OK,Ottawa County,0,1,0,0,0,0,0
OK,Pawnee County,0,1,0,0,1,0,0
OK,Payne County,0,1,1,0,1,0,1
OK,Pittsburg County,0,1,0,0,0,0,0
OK,Pontotoc County,0,1,1,0,0,0,1
OK,Pottawatomie County,0,1,0,0,0,0,0
OK,Pushmataha County,0,1,0,0,0,0,0
OK,Roger Mills County,0,1,1,0,1,0,0
OK,Rogers County,0,1,1,1,0,0,0
OK,Seminole County,0,1,0,0,0,0,0
OK,Sequoyah County,0,1,0,0,0,0,0
OK,Stephens County,0,1,0,0,1,0,0
OK,Texas County,0,1,1,0,0,0,1
OK,Tillman County,0,1,0,0,0,0,0
OK,Tulsa County,0,1,1,1,0,1,1
OK,Wagoner County,0,1,1,1,0,0,0
OK,Washington County,0,1,1,0,0,0,0
OK,Washita County,0,1,0,0,1,0,0
OK,Woods County,0,1,1,0,1,0,0
OK,Woodward County,0,1,0,1,1,0,0
OR,Baker County,0,1,1,0,1,0,0
OR,Benton County,1,0,1,0,1,0,1
OR,Clackamas County,1,0,1,1,1,1,0
OR,Clatsop County,1,0,1,0,1,0,0
OR,Columbia County,0,1,0,1,1,0,0
OR,Coos County,0,1,0,0,1,0,0
OR,Crook County,0,1,0,0,1,0,0
OR,Curry County,0,1,0,0,1,0,0
OR,Deschutes County,0,1,1,1,1,0,0
OR,Douglas County,0,1,0,0,1,0,0
OR,Gilliam County,0,1,0,1,1,0,0
OR,Grant County,0,1,0,0,1,0,0
OR,Harney County,0,1,0,0,1,0,0
OR,Hood River County,1,0,1,0,0,0,0
OR,Jackson County,0,1,1,0,1,0,0
OR,Jefferson County,0,1,0,0,0,0,0
OR,Josephine County,0,1,0,0,1,0,0
OR,Klamath County,0,1,0,0,1,0,0
OR,Lake County,0,1,0,0,1,0,0
OR,Lane County,1,0,1,0,1,1,0
OR,Lincoln County,1,0,1,0,1,0,0
OR,Linn County,0,1,0,0,1,0,0
OR,Malheur County,0,1,0,0,0,0,1
OR,Marion County,0,1,1,0,0,1,1
OR,Morrow County,0,1,0,0,0,0,1
OR,Multnomah County,1,0,1,1,0,1,1
OR,Polk County,0,1,1,0,1,0,0
OR,Sherman County,0,1,0,0,1,0,0
OR,Tillamook County,0,1,0,0,1,0,0
OR,Umatilla County,0,1,0,0,0,0,1
OR,Union County,0,1,1,0,1,0,0
OR,Wallowa County,0,1,1,0,1,0,0
OR,Wasco County,0,1,1,0,0,0,0
OR,Washington County,1,0,1,1,0,1,1
OR,Wheeler County,0,1,0,0,1,0,0
OR,Yamhill County,0,1,1,0,1,0,1
PA,Adams County,0,1,0,1,1,0,0
PA,Allegheny County,1,0,1,1,1,1,0
PA,Armstrong County,0,1,0,0,1,0,0
PA,Beaver County,0,1,0,1,1,0,0
PA,Bedford County,0,1,0,0,1,0,0
PA,Berks County,0,1,1,1,0,1,0
PA,Blair County,0,1,0,0,1,0,0
PA,Bradford County,0,1,0,0,1,0,0
PA,Bucks County,1,0,1,1,1,1,0
PA,Butler County,0,1,1,1,1,0,0
PA,Cambria County,0,1,0,0,1,0,0
PA,Cameron County,0,1,0,0,1,0,0
PA,Carbon County,0,1,0,1,1,0,0
PA,Centre County,1,0,1,0,1,0,1
PA,Chester County,1,0,1,1,1,1,0
PA,Clarion County,0,1,0,0,1,0,0
PA,Clearfield County,0,1,0,0,1,0,0
PA,Clinton County,0,1,0,0,1,0,0
PA,Columbia County,0,1,0,0,1,0,0
PA,Crawford County,0,1,0,0,1,0,0
PA,Cumberland County,0,1,1,1,1,1,0
PA,Dauphin County,1,0,1,1,0,1,0
PA,Delaware County,1,0,1,1,0,1,0
PA,Elk County,0,1,0,1,1,0,0
PA,Erie County,0,1,1,0,1,1,0
PA,Fayette County,0,1,0,0,1,0,0
PA,Forest County,0,1,0,0,0,0,0
PA,Franklin County,0,1,0,1,1,0,0
PA,Fulton County,0,1,0,0,1,0,0
PA,Greene County,0,1,0,0,1,0,0
PA,Huntingdon County,0,1,0,0,1,0,0
PA,Indiana County,0,1,0,0,1,0,0
PA,Jefferson County,0,1,0,0,1,0,0
PA,Juniata County,0,1,0,0,1,0,0
PA,Lackawanna County,1,0,1,0,1,0,0
PA,Lancaster County,0,1,1,1,1,1,0
PA,Lawrence County,0,1,0,0,1,0,0
PA,Lebanon County,0,1,0,1,1,0,0
PA,Lehigh County,1,0,1,1,0,1,0
PA,Luzerne County,0,1,1,0,1,1,0
PA,Lycoming County,0,1,0,0,1,0,0
PA,McKean County,0,1,0,0,1,0,0
PA,Mercer County,0,1,0,0,1,0,0
PA,Mifflin County,0,1,0,0,1,0,0
PA,Monroe County,1,0,1,1,0,0,0
PA,Montgomery County,1,0,1,1,1,1,0
PA,Montour County,0,1,1,1,1,0,0
PA,Northampton County,0,1,1,1,1,1,0
PA,Northumberland County,0,1,0,0,1,0,0
PA,Perry County,0,1,0,1,1,0,0
PA,Philadelphia County,1,0,1,1,0,1,1
PA,Pike County,0,1,1,1,1,0,0
PA,Potter County,0,1,0,0,1,0,0
PA,Schuylkill County,0,1,0,1,1,0,0
PA,Snyder County,0,1,0,0,1,0,0
PA,Somerset County,0,1,0,0,1,0,0
PA,Sullivan County,0,1,0,0,1,0,0
PA,Susquehanna County,0,1,0,0,1,0,0
PA,Tioga County,0,1,0,0,1,0,0
PA,Union County,0,1,1,0,1,0,0
PA,Venango County,0,1,0,0,1,0,0
PA,Warren County,0,1,0,0,1,0,0
PA,Washington County,0,1,1,1,1,0,0
PA,Wayne County,0,1,0,0,1,0,0
PA,Westmoreland County,0,1,1,1,1,1,0
PA,Wyoming County,0,1,0,0,1,0,0
PA,York County,0,1,1,1,1,1,0
RI,Bristol County,1,0,1,1,1,0,0
RI,Kent County,0,1,1,1,1,0,0
RI,Newport County,1,0,1,1,1,0,0
RI,Providence County,1,0,1,1,0,1,1
RI,Washington County,1,0,1,1,1,0,0
SC,Abbeville County,0,1,0,0,0,0,0
SC,Aiken County,0,1,1,1,0,0,0
SC,Allendale County,1,0,0,0,0,0,0
SC,Anderson County,0,1,0,0,0,0,0
SC,Bamberg County,1,0,0,0,0,0,0
SC,Barnwell County,0,1,0,0,0,0,0
SC,Beaufort County,0,1,1,0,0,0,0
SC,Berkeley County,0,1,0,0,0,0,1
SC,Calhoun County,0,1,1,0,0,0,0
SC,Charleston County,1,0,1,1,0,1,1
SC,Cherokee County,0,1,0,0,0,0,0
SC,Chester County,0,1,0,0,0,0,0
SC,Chesterfield County,0,1,0,0,0,0,0
SC,Clarendon County,1,0,0,0,0,0,0
SC,Colleton County,0,1,0,0,0,0,0
SC,Darlington County,0,1,0,0,0,0,0
SC,Dillon County,1,0,0,0,0,0,0
SC,Dorchester County,0,1,1,1,0,0,1
SC,Edgefield County,0,1,0,0,0,0,0
SC,Fairfield County,1,0,0,0,0,0,0
SC,Florence County,0,1,1,0,0,0,0
SC,Georgetown County,0,1,1,0,0,0,0
SC,Greenville County,0,1,1,1,0,1,1
SC,Greenwood County,0,1,1,0,0,0,0
SC,Hampton County,1,0,0,0,0,0,0
SC,Horry County,0,1,1,0,0,1,0
SC,Jasper County,1,0,0,0,0,0,1
SC,Kershaw County,0,1,0,1,0,0,0
SC,Lancaster County,0,1,0,0,0,0,0
SC,Laurens County,0,1,0,0,0,0,0
SC,Lee County,1,0,0,0,0,0,0
SC,Lexington County,0,1,1,1,0,1,0
SC,McCormick County,0,1,0,0,0,0,0
SC,Marion County,1,0,0,0,0,0,0
SC,Marlboro County,1,0,0,0,0,0,0
SC,Newberry County,0,1,0,0,0,0,0
SC,Oconee County,0,1,1,0,1,0,0
SC,Orangeburg County,1,0,0,0,0,0,0
SC,Pickens County,0,1,1,0,1,0,1
SC,Richland County,1,0,1,0,0,1,1
SC,Saluda County,0,1,0,0,0,0,0
SC,Spartanburg County,0,1,0,1,0,1,0
SC,Sumter County,1,0,0,0,0,0,1
SC,Union County,0,1,0,0,0,0,0
SC,Williamsburg County,1,0,0,0,0,0,0
SC,York County,0,1,1,1,0,0,1
SD,Aurora County,0,1,0,0,1,0,0
SD,Beadle County,0,1,0,0,1,0,0
SD,Bennett County,0,1,0,0,0,0,1
SD,Bon Homme County,0,1,0,0,1,0,0
SD,Brookings County,0,1,1,0,1,0,1
SD,Brown County,0,1,1,0,1,0,0
SD,Brule County,0,1,1,0,1,0,0
SD,Buffalo County,1,0,0,0,0,0,1
SD,Butte County,0,1,0,0,1,0,0
SD,Campbell County,0,1,0,0,1,0,0
SD,Charles Mix County,0,1,0,0,0,0,0
SD,Clark County,0,1,0,0,1,0,0
SD,Clay County,1,0,1,0,1,0,1
SD,Codington County,0,1,1,0,1,0,0
SD,Corson County,0,1,0,0,0,0,1
SD,Custer County,0,1,1,1,1,0,0
SD,Davison County,0,1,1,0,1,0,0
SD,Day County,0,1,0,0,1,0,0
SD,Deuel County,0,1,0,0,1,0,0
SD,Dewey County,1,0,0,0,0,0,1
SD,Douglas County,0,1,0,0,1,0,0
SD,Edmunds County,0,1,1,1,1,0,0
SD,Fall River County,0,1,1,0,1,0,0
SD,Faulk County,0,1,0,0,1,0,0
SD,Grant County,0,1,0,0,1,0,0
SD,Gregory County,0,1,0,0,1,0,0
SD,Haakon County,0,1,0,1,1,0,0
SD,Hamlin County,0,1,0,0,1,0,0
SD,Hand County,0,1,0,0,1,0,0
SD,Hanson County,0,1,0,0,1,0,1
SD,Harding County,0,1,1,0,1,0,0
SD,Hughes County,0,1,1,1,1,0,0
SD,Hutchinson County,0,1,1,0,1,0,0
SD,Hyde County,0,1,0,0,1,0,0
SD,Jackson County,0,1,0,0,0,0,1
SD,Jerauld County,0,1,0,0,1,0,0
SD,Jones County,0,1,0,0,1,0,0
SD,Kingsbury County,0,1,1,0,1,0,0
SD,Lake County,0,1,1,0,1,0,0
SD,Lawrence County,0,1,1,0,1,0,0
SD,Lincoln County,0,1,1,1,1,0,1
SD,Lyman County,0,1,0,0,0,0,1
SD,McCook County,0,1,1,0,1,0,0
SD,McPherson County,0,1,0,0,1,0,0
SD,Marshall County,0,1,0,0,1,0,0
SD,Meade County,0,1,1,0,1,0,1
SD,Mellette County,0,1,0,0,0,0,1
SD,Miner County,0,1,0,0,1,0,0
SD,Minnehaha County,0,1,1,1,1,0,1
SD,Moody County,0,1,1,1,1,0,0
